date,cota_Mom,cota_beta,cota_valor
16/09/2011,0.529889188,0.971501306,0.878625094
19/09/2011,0.520978134,0.967375836,0.878767031
20/09/2011,0.507727801,0.977196535,0.856233614
21/09/2011,0.503515774,0.987211801,0.847717782
22/09/2011,0.475194417,0.947626685,0.804595379
23/09/2011,0.479115378,0.935546939,0.819128328
26/09/2011,0.48599092,0.930844967,0.826626596
27/09/2011,0.485962401,0.937781427,0.821282821
28/09/2011,0.480258132,0.931133401,0.810913812
29/09/2011,0.477579528,0.930558594,0.811763536
30/09/2011,0.466799726,0.927424367,0.779367061
03/10/2011,0.441207092,0.924116435,0.746919798
04/10/2011,0.442799748,0.911080423,0.741191309
05/10/2011,0.453127867,0.912576352,0.756422966
06/10/2011,0.470378296,0.916347181,0.779748387
07/10/2011,0.462181306,0.902525531,0.765661908
10/10/2011,0.485063088,0.923731927,0.79360281
11/10/2011,0.49309493,0.928824273,0.798900045
12/10/2011,0.492875225,0.928410424,0.798544086
13/10/2011,0.494918975,0.942024583,0.804168499
14/10/2011,0.502955579,0.938551269,0.815178069
17/10/2011,0.487138663,0.932291376,0.793883846
18/10/2011,0.500875815,0.943379271,0.812450139
19/10/2011,0.498221776,0.934680491,0.8128658
20/10/2011,0.488202706,0.934277667,0.798058561
21/10/2011,0.500159235,0.943479413,0.8145867
24/10/2011,0.512866605,0.948220106,0.835246691
25/10/2011,0.505965381,0.941246025,0.819921654
26/10/2011,0.515384655,0.956729098,0.833129212
27/10/2011,0.546125046,0.951362382,0.865318138
28/10/2011,0.546661268,0.958943662,0.872285649
31/10/2011,0.533203638,0.959022401,0.851607075
01/11/2011,0.517026644,0.958457936,0.822144831
02/11/2011,0.516805286,0.958047585,0.821792841
03/11/2011,0.522598287,0.967746208,0.839839757
04/11/2011,0.526637637,0.965313353,0.846463494
07/11/2011,0.525649852,0.972332945,0.843687456
08/11/2011,0.519592775,0.968769641,0.842152522
09/11/2011,0.502146317,0.956014529,0.820365067
10/11/2011,0.499776385,0.956886491,0.813592917
11/11/2011,0.511516974,0.967175444,0.831039451
14/11/2011,0.504178432,0.964389231,0.836472664
15/11/2011,0.503962935,0.963977028,0.836115135
16/11/2011,0.500537651,0.96860856,0.826411779
17/11/2011,0.483105281,0.957119027,0.801439564
18/11/2011,0.479090851,0.955785975,0.809652179
21/11/2011,0.46833293,0.961051128,0.805640116
22/11/2011,0.462663041,0.961738488,0.80954633
23/11/2011,0.452016071,0.952491969,0.795299316
24/11/2011,0.452544165,0.95326585,0.801381583
25/11/2011,0.453543356,0.957919977,0.808624018
28/11/2011,0.463053811,0.95899422,0.82760983
29/11/2011,0.458129459,0.958308731,0.815105262
30/11/2011,0.465183572,0.963331149,0.824626818
01/12/2011,0.476439191,0.970239995,0.834816026
02/12/2011,0.476292957,0.966018212,0.825978438
05/12/2011,0.488705515,0.975044598,0.854248966
06/12/2011,0.492544633,0.986858877,0.859749874
07/12/2011,0.481902642,0.983996018,0.845316981
08/12/2011,0.473003138,0.993811708,0.826700563
09/12/2011,0.483230526,0.995075831,0.838284956
12/12/2011,0.467605663,0.992432152,0.825773855
13/12/2011,0.466591581,0.993828148,0.832418521
14/12/2011,0.453577278,1.001971673,0.829687077
15/12/2011,0.454599289,1.009349255,0.820257864
16/12/2011,0.45119676,1.016696013,0.813661158
19/12/2011,0.431426127,1.02132749,0.798230583
20/12/2011,0.434285562,1.031148021,0.820038088
21/12/2011,0.432827966,1.027297985,0.818957762
22/12/2011,0.429662801,1.032794207,0.830740134
23/12/2011,0.430636292,1.046004731,0.845515942
26/12/2011,0.43147632,1.049907904,0.849070796
27/12/2011,0.430945679,1.054167122,0.852232825
28/12/2011,0.416486481,1.053261111,0.825876726
29/12/2011,0.422693223,1.049141217,0.820672549
30/12/2011,0.422520105,1.04871153,0.820336434
02/01/2012,0.436631347,1.047511906,0.833616191
03/01/2012,0.44337736,1.040625472,0.849938119
04/01/2012,0.439809452,1.044932899,0.85307144
05/01/2012,0.430943113,1.042461376,0.836375068
06/01/2012,0.429091943,1.047566887,0.837241739
09/01/2012,0.432661843,1.053160092,0.835131405
10/01/2012,0.440094794,1.04069178,0.837908499
11/01/2012,0.443855967,1.04277472,0.82720476
12/01/2012,0.440685832,1.042698251,0.836664366
13/01/2012,0.430519984,1.044557636,0.819254046
16/01/2012,0.434797694,1.045923672,0.82258393
17/01/2012,0.438202006,1.036441921,0.839170104
18/01/2012,0.446866969,1.036726503,0.848030323
19/01/2012,0.450813751,1.036420117,0.849784829
20/01/2012,0.454149911,1.034839223,0.85285895
23/01/2012,0.451654627,1.025150944,0.841361443
24/01/2012,0.451575276,1.028470341,0.841345426
25/01/2012,0.451399081,1.028069054,0.841017151
26/01/2012,0.456477838,1.033073625,0.845395996
27/01/2012,0.455962827,1.0270585,0.851926538
30/01/2012,0.450401025,1.031526763,0.849210368
31/01/2012,0.453732552,1.033181272,0.853389714
01/02/2012,0.466970832,1.039789473,0.876218439
02/02/2012,0.468536232,1.036276846,0.872675539
03/02/2012,0.474675202,1.031602458,0.881129191
06/02/2012,0.473244933,1.025137204,0.878780083
07/02/2012,0.478009421,1.032157283,0.899720146
08/02/2012,0.469239627,1.028433889,0.905702567
09/02/2012,0.469150088,1.028819911,0.901646114
10/02/2012,0.458283017,1.032984965,0.893215192
13/02/2012,0.476649259,1.039569694,0.915436464
14/02/2012,0.474698012,1.032300867,0.914525208
15/02/2012,0.480887671,1.043573389,0.928069963
16/02/2012,0.48977438,1.048497159,0.930872243
17/02/2012,0.491477337,1.050767269,0.937255745
20/02/2012,0.49123452,1.050263406,0.936891735
21/02/2012,0.491025976,1.049820116,0.936527867
22/02/2012,0.48487424,1.052999308,0.935212468
23/02/2012,0.491451961,1.045653231,0.922977482
24/02/2012,0.490630813,1.053940483,0.919926633
27/02/2012,0.485552922,1.056253473,0.917042212
28/02/2012,0.50253401,1.059545741,0.921378577
29/02/2012,0.503154741,1.063045412,0.921298405
01/03/2012,0.506316546,1.072600961,0.930415066
02/03/2012,0.512947956,1.078622853,0.933446772
05/03/2012,0.502412221,1.084457725,0.932006821
06/03/2012,0.489687643,1.085426762,0.917002905
07/03/2012,0.507850362,1.095673988,0.939444292
08/03/2012,0.516051946,1.091502291,0.950166422
09/03/2012,0.510630363,1.098241465,0.954767172
12/03/2012,0.505209458,1.101296825,0.953663266
13/03/2012,0.528669866,1.1138399,0.979551489
14/03/2012,0.525926593,1.115410864,0.96730319
15/03/2012,0.522330969,1.113403206,0.960197754
16/03/2012,0.512851688,1.106313477,0.956074573
19/03/2012,0.51410249,1.105393267,0.958253287
20/03/2012,0.51156802,1.107482616,0.951599585
21/03/2012,0.500901886,1.112157874,0.945319001
22/03/2012,0.490409176,1.107888931,0.918719562
23/03/2012,0.492862185,1.107380132,0.913200621
26/03/2012,0.501278348,1.114434705,0.924235777
27/03/2012,0.493561003,1.118155571,0.918150762
28/03/2012,0.490579008,1.108042307,0.901280056
29/03/2012,0.483608196,1.104553139,0.901557132
30/03/2012,0.483160615,1.102159382,0.895987379
02/04/2012,0.48029173,1.121217133,0.903154872
03/04/2012,0.474485488,1.112613334,0.898524597
04/04/2012,0.472552523,1.105650437,0.895503308
05/04/2012,0.471802512,1.102682851,0.896673076
06/04/2012,0.471632055,1.102284464,0.895860917
09/04/2012,0.469663688,1.099940298,0.894542236
10/04/2012,0.457486244,1.099355996,0.876866425
11/04/2012,0.441843766,1.086205586,0.863401361
12/04/2012,0.448795473,1.088561942,0.877758142
13/04/2012,0.446038166,1.083098035,0.877171046
16/04/2012,0.440974415,1.090034051,0.879841105
17/04/2012,0.456393392,1.086733679,0.886726829
18/04/2012,0.451827775,1.087726402,0.895255481
19/04/2012,0.452230612,1.087219274,0.883845968
20/04/2012,0.451934498,1.088469465,0.885605776
23/04/2012,0.439483995,1.083144906,0.865448466
24/04/2012,0.446687212,1.083917271,0.871870767
25/04/2012,0.444341945,1.082919429,0.877410939
26/04/2012,0.448158301,1.081628624,0.886156916
27/04/2012,0.437716651,1.086523138,0.883644712
30/04/2012,0.430091767,1.088701951,0.877071243
01/05/2012,0.429948896,1.088340297,0.87677989
02/05/2012,0.431899208,1.094719432,0.881208448
03/05/2012,0.433291431,1.099908895,0.875089176
04/05/2012,0.427164292,1.106378366,0.868918232
07/05/2012,0.427378448,1.121947424,0.879681205
08/05/2012,0.423332206,1.110800291,0.867095604
09/05/2012,0.422207234,1.102476797,0.857448112
10/05/2012,0.416551114,1.110129677,0.859812213
11/05/2012,0.420431079,1.112654815,0.863062454
14/05/2012,0.394571417,1.088945122,0.836495318
15/05/2012,0.386493804,1.082320528,0.798442538
16/05/2012,0.381087837,1.094601016,0.784860282
17/05/2012,0.368170826,1.085911438,0.742118266
18/05/2012,0.372144623,1.080814057,0.750639562
21/05/2012,0.378459804,1.080781194,0.759054471
22/05/2012,0.359424987,1.077634107,0.728285483
23/05/2012,0.356254411,1.071470056,0.724684314
24/05/2012,0.35017247,1.060773752,0.71534596
25/05/2012,0.3550689,1.055327913,0.729374049
28/05/2012,0.364120781,1.0694167,0.739982685
29/05/2012,0.361343993,1.052363449,0.733378554
30/05/2012,0.345553586,1.045295099,0.721090447
31/05/2012,0.336097468,1.06051982,0.724426145
01/06/2012,0.329817247,1.057349092,0.71309333
04/06/2012,0.327026101,1.067159881,0.70713001
05/06/2012,0.321406726,1.058371478,0.695100148
06/06/2012,0.334959218,1.073988537,0.715964947
07/06/2012,0.334852481,1.073646303,0.7157368
08/06/2012,0.339912393,1.079258832,0.726386334
11/06/2012,0.336315611,1.078510028,0.718270255
12/06/2012,0.340997577,1.095689367,0.732155762
13/06/2012,0.347923757,1.095840641,0.746663129
14/06/2012,0.354892048,1.094541359,0.744379186
15/06/2012,0.364070545,1.088142723,0.754133688
18/06/2012,0.362524695,1.101722782,0.762405694
19/06/2012,0.363758583,1.100984964,0.7749681
20/06/2012,0.368591449,1.104053448,0.780189409
21/06/2012,0.354994216,1.093314743,0.770909277
22/06/2012,0.35982704,1.083659598,0.776491058
25/06/2012,0.351396941,1.090422057,0.766187635
26/06/2012,0.341198156,1.094718221,0.75364161
27/06/2012,0.32694582,1.101023679,0.726389524
28/06/2012,0.311049358,1.104220705,0.695534153
29/06/2012,0.332916477,1.103539277,0.731435817
02/07/2012,0.333674244,1.100197784,0.731423323
03/07/2012,0.342266814,1.076745628,0.751177907
04/07/2012,0.346962545,1.077809828,0.765283347
05/07/2012,0.34429883,1.070841674,0.755894493
06/07/2012,0.331542448,1.064120566,0.738288475
09/07/2012,0.331392753,1.063563433,0.738053755
10/07/2012,0.321602516,1.047945461,0.717886523
11/07/2012,0.319986793,1.048923236,0.721415189
12/07/2012,0.314280975,1.04588173,0.712693343
13/07/2012,0.317661152,1.043829236,0.716876655
16/07/2012,0.301813282,1.041426938,0.699490331
17/07/2012,0.313702235,1.045950993,0.715261858
18/07/2012,0.319997472,1.040621602,0.724998415
19/07/2012,0.333015935,1.045638861,0.733594355
20/07/2012,0.316954861,1.045167088,0.722844832
23/07/2012,0.304568789,1.048895125,0.712098105
24/07/2012,0.301065503,1.049471566,0.712391777
25/07/2012,0.30009747,1.055232408,0.710289081
26/07/2012,0.313771925,1.070000178,0.732986369
27/07/2012,0.337687423,1.080932364,0.755638272
30/07/2012,0.344223063,1.082225124,0.761132665
31/07/2012,0.331968793,1.0657821,0.737172581
01/08/2012,0.331743212,1.056867834,0.750519858
02/08/2012,0.324311816,1.0496144,0.74610704
03/08/2012,0.341742483,1.050793573,0.768827558
06/08/2012,0.353285283,1.054901251,0.781284538
07/08/2012,0.339920757,1.047822396,0.773721848
08/08/2012,0.355076866,1.06326018,0.791317362
09/08/2012,0.356292449,1.060918681,0.782597418
10/08/2012,0.362457859,1.071483962,0.779295119
13/08/2012,0.359880078,1.070834437,0.774082893
14/08/2012,0.345372036,1.066340636,0.770232119
15/08/2012,0.345277864,1.073086854,0.768938066
16/08/2012,0.359561624,1.081727855,0.783705177
17/08/2012,0.35508379,1.07764201,0.777541417
20/08/2012,0.364058777,1.073153913,0.780476526
21/08/2012,0.363833104,1.071691148,0.773098524
22/08/2012,0.370781669,1.069333217,0.780645169
23/08/2012,0.363414921,1.067185242,0.771996448
24/08/2012,0.364905336,1.066839582,0.776825965
27/08/2012,0.361575941,1.065774522,0.764968364
28/08/2012,0.36717142,1.065756723,0.778579196
29/08/2012,0.36054857,1.054013328,0.772134643
30/08/2012,0.363563481,1.037643212,0.78968533
31/08/2012,0.364286448,1.003067442,0.793018922
03/09/2012,0.365006545,1.007587833,0.797847658
04/09/2012,0.352208901,1.01151915,0.770087618
05/09/2012,0.351518124,1.018123097,0.785674046
06/09/2012,0.358764636,1.024624733,0.801479173
07/09/2012,0.358663118,1.024334801,0.801252383
10/09/2012,0.360668469,1.00857418,0.800079905
11/09/2012,0.375739268,0.989925345,0.818027066
12/09/2012,0.382887582,0.923089686,0.834460126
13/09/2012,0.399773996,0.93089622,0.870177705
14/09/2012,0.393140456,0.935558298,0.869825362
17/09/2012,0.388314926,0.947793885,0.853029603
18/09/2012,0.389510306,0.959549186,0.861713694
19/09/2012,0.392260611,0.954346874,0.863735859
20/09/2012,0.386835807,0.956421891,0.862411138
21/09/2012,0.384866027,0.959773484,0.860925632
24/09/2012,0.395493813,0.955030277,0.868444753
25/09/2012,0.387258364,0.945595249,0.848587345
26/09/2012,0.387534485,0.947435784,0.847961527
27/09/2012,0.38874658,0.947460879,0.851931911
28/09/2012,0.377829359,0.944463952,0.829767209
01/10/2012,0.38707937,0.936783224,0.839574095
02/10/2012,0.375650337,0.935102578,0.835450803
03/10/2012,0.377321838,0.932012072,0.837542476
04/10/2012,0.366952734,0.925062288,0.828994444
05/10/2012,0.359632207,0.925085943,0.811955991
08/10/2012,0.36860796,0.918488878,0.830490427
09/10/2012,0.368270682,0.914216552,0.830501163
10/10/2012,0.362944816,0.908499528,0.810047932
11/10/2012,0.364844075,0.913668336,0.811827914
12/10/2012,0.364741646,0.913411827,0.811599997
15/10/2012,0.375311792,0.921674491,0.836883922
16/10/2012,0.369204131,0.930428633,0.835228149
17/10/2012,0.373228682,0.927081955,0.836986885
18/10/2012,0.364069981,0.922435086,0.819767454
19/10/2012,0.357025785,0.926819641,0.811387128
22/10/2012,0.356540167,0.918983193,0.807959604
23/10/2012,0.348361661,0.911168453,0.797724541
24/10/2012,0.338216772,0.911111087,0.782725833
25/10/2012,0.337348529,0.919602326,0.790328849
26/10/2012,0.33175504,0.925226886,0.770928192
29/10/2012,0.330056873,0.927877814,0.770737453
30/10/2012,0.334088338,0.936845641,0.779364254
31/10/2012,0.330898078,0.93590775,0.777286404
01/11/2012,0.335011761,0.952219347,0.80266531
02/11/2012,0.334920685,0.951960476,0.802447097
05/11/2012,0.336186295,0.943966859,0.794600958
06/11/2012,0.352572028,0.939970272,0.826951066
07/11/2012,0.348629811,0.938184304,0.818110289
08/11/2012,0.342556286,0.92606485,0.810694196
09/11/2012,0.339790986,0.914705523,0.804467319
12/11/2012,0.341311328,0.907796015,0.801777261
13/11/2012,0.342726933,0.923751812,0.801702336
14/11/2012,0.33673957,0.910733836,0.795056304
15/11/2012,0.336648398,0.910487256,0.794841044
16/11/2012,0.334660625,0.909516461,0.800228482
19/11/2012,0.344833726,0.915258778,0.82103524
20/11/2012,0.344740747,0.915011992,0.82081386
21/11/2012,0.343759808,0.903000412,0.81222013
22/11/2012,0.345033146,0.900555618,0.816433144
23/11/2012,0.353407725,0.91431623,0.837950635
26/11/2012,0.34385434,0.915091131,0.82862064
27/11/2012,0.349505353,0.906205914,0.842131474
28/11/2012,0.35739725,0.910496157,0.869388254
29/11/2012,0.366268378,0.910113592,0.898061639
30/11/2012,0.362188922,0.914621749,0.893889119
03/12/2012,0.370789663,0.906965486,0.918830777
04/12/2012,0.361210211,0.915951841,0.904693766
05/12/2012,0.359164688,0.899731446,0.895173999
06/12/2012,0.356867945,0.898850741,0.884287862
07/12/2012,0.369616098,0.900494278,0.911263325
10/12/2012,0.381307934,0.891654218,0.933507647
11/12/2012,0.382108242,0.895024228,0.942001534
12/12/2012,0.387008131,0.894188875,0.946217273
13/12/2012,0.383150313,0.889209874,0.934898314
14/12/2012,0.38351667,0.884120168,0.919616919
17/12/2012,0.381776521,0.8832064,0.916644903
18/12/2012,0.386896837,0.881287381,0.937733838
19/12/2012,0.387758713,0.882576553,0.937913235
20/12/2012,0.392116069,0.873340596,0.948972738
21/12/2012,0.388200977,0.879974058,0.936791606
24/12/2012,0.388098609,0.879633164,0.936544577
25/12/2012,0.387996269,0.879379822,0.936297612
26/12/2012,0.392498775,0.877688617,0.935301677
27/12/2012,0.385198853,0.88176425,0.917702309
28/12/2012,0.392536788,0.891332843,0.933817667
31/12/2012,0.39243284,0.891096808,0.933570382
01/01/2013,0.392328919,0.890860836,0.933323162
02/01/2013,0.401201485,0.907119596,0.965858752
03/01/2013,0.404653082,0.911203042,0.964205825
04/01/2013,0.392313004,0.903632054,0.934924261
07/01/2013,0.386686133,0.884765928,0.921824838
08/01/2013,0.382645679,0.870553071,0.899675522
09/01/2013,0.387992596,0.879864116,0.908774332
10/01/2013,0.386602034,0.88710862,0.907460139
11/01/2013,0.386651533,0.894150868,0.910126222
14/01/2013,0.391782115,0.899156066,0.918654354
15/01/2013,0.393535368,0.905002718,0.913309298
16/01/2013,0.39389337,0.902426419,0.914907068
17/01/2013,0.403330388,0.905928104,0.937110145
18/01/2013,0.402339655,0.906804647,0.933596421
21/01/2013,0.400733519,0.915247884,0.93740682
22/01/2013,0.390853666,0.905269715,0.922454273
23/01/2013,0.396045389,0.906512521,0.923950274
24/01/2013,0.387736113,0.900573602,0.899020836
25/01/2013,0.387633004,0.900334117,0.898781764
28/01/2013,0.375743712,0.896660774,0.873011682
29/01/2013,0.37999628,0.894870881,0.879925422
30/01/2013,0.370811635,0.886715384,0.872344432
31/01/2013,0.365902573,0.894953632,0.870047624
01/02/2013,0.373336473,0.901231832,0.881194264
04/02/2013,0.368986193,0.899824054,0.861705246
05/02/2013,0.365701402,0.898693219,0.872632938
06/02/2013,0.358741572,0.893139911,0.869744181
07/02/2013,0.355652991,0.889279517,0.864189506
08/02/2013,0.355369688,0.878239585,0.86625007
11/02/2013,0.355274922,0.878005387,0.866019069
12/02/2013,0.355180182,0.877771252,0.86578813
13/02/2013,0.35641481,0.881821572,0.855228885
14/02/2013,0.351434836,0.887028714,0.858003715
15/02/2013,0.34309014,0.888568654,0.840203872
18/02/2013,0.334750739,0.885958607,0.82380995
19/02/2013,0.332238845,0.881855749,0.825652362
20/02/2013,0.324278625,0.87920224,0.804461946
21/02/2013,0.322105737,0.882150943,0.804328072
22/02/2013,0.332704789,0.882934114,0.814208773
25/02/2013,0.329622937,0.882079647,0.823305632
26/02/2013,0.331536878,0.886607558,0.831915968
27/02/2013,0.334295186,0.888716489,0.832442311
28/02/2013,0.331330282,0.887029231,0.841671356
01/03/2013,0.324721903,0.872083278,0.828183189
04/03/2013,0.327886677,0.872445181,0.839243446
05/03/2013,0.320235423,0.869865842,0.824327938
06/03/2013,0.329205569,0.876188599,0.854186253
07/03/2013,0.344905178,0.888099621,0.878139993
08/03/2013,0.340633542,0.882886812,0.87850514
11/03/2013,0.34441127,0.880928182,0.883659363
12/03/2013,0.348407327,0.881907942,0.897801663
13/03/2013,0.344317911,0.883227886,0.888542616
14/03/2013,0.337021778,0.882563697,0.877002116
15/03/2013,0.330681082,0.876638864,0.861639686
18/03/2013,0.338033263,0.879671672,0.874485842
19/03/2013,0.330633766,0.876342127,0.85473275
20/03/2013,0.321960888,0.866314011,0.845178007
21/03/2013,0.315531919,0.8584318,0.837651669
22/03/2013,0.309233215,0.847006429,0.831459673
25/03/2013,0.307498069,0.852926744,0.828206225
26/03/2013,0.311132776,0.864295144,0.843377188
27/03/2013,0.308278947,0.869873113,0.849132472
28/03/2013,0.30425352,0.879032757,0.844857409
29/03/2013,0.304171934,0.878797043,0.844630859
01/04/2013,0.306809593,0.879728568,0.844684664
02/04/2013,0.292939392,0.878503151,0.821358939
03/04/2013,0.296991691,0.880211122,0.829724148
04/04/2013,0.293114808,0.867618709,0.82272599
05/04/2013,0.300579673,0.875387261,0.828233179
08/04/2013,0.309366169,0.88427026,0.832233915
09/04/2013,0.307673807,0.89925736,0.844793257
10/04/2013,0.308867968,0.902025247,0.844303358
11/04/2013,0.300738091,0.892863528,0.824668281
12/04/2013,0.299197662,0.889327419,0.818077779
15/04/2013,0.289101558,0.878294382,0.783581674
16/04/2013,0.290601933,0.891135532,0.79888678
17/04/2013,0.273196139,0.882267267,0.770241143
18/04/2013,0.282426512,0.887205822,0.780969054
19/04/2013,0.290682214,0.889380115,0.786601312
22/04/2013,0.295567064,0.886585147,0.785938898
23/04/2013,0.288772013,0.898444947,0.789285833
24/04/2013,0.292480622,0.896157668,0.789189483
25/04/2013,0.295019648,0.89080003,0.784475293
26/04/2013,0.290745099,0.876635823,0.761821365
29/04/2013,0.295339,0.873555942,0.757853588
30/04/2013,0.289708241,0.89269258,0.762325104
01/05/2013,0.289627978,0.892445263,0.762113905
02/05/2013,0.282960226,0.894145954,0.75650172
03/05/2013,0.282594491,0.887952837,0.758880582
06/05/2013,0.278606877,0.88422595,0.748125642
07/05/2013,0.282888602,0.89579754,0.759779792
08/05/2013,0.278896518,0.898534838,0.750948923
09/05/2013,0.277175372,0.899098,0.747700266
10/05/2013,0.276111224,0.900957108,0.722668848
13/05/2013,0.265097847,0.901609794,0.71689629
14/05/2013,0.268775217,0.907844374,0.711795091
15/05/2013,0.266441979,0.917704998,0.706443784
16/05/2013,0.262797813,0.913211806,0.709364125
17/05/2013,0.263652125,0.914656035,0.720154861
20/05/2013,0.263997391,0.919042994,0.722836041
21/05/2013,0.264986463,0.92783772,0.737849513
22/05/2013,0.267597036,0.937262051,0.744890702
23/05/2013,0.270941257,0.934759083,0.762150211
24/05/2013,0.275952731,0.935577445,0.775582558
27/05/2013,0.275861876,0.931414058,0.773848718
28/05/2013,0.269995593,0.934572731,0.762596509
29/05/2013,0.257526522,0.924802684,0.746231021
30/05/2013,0.257455271,0.924546814,0.746024557
31/05/2013,0.242113125,0.921859057,0.751263703
03/06/2013,0.246464961,0.916023746,0.756023237
04/06/2013,0.243934676,0.924234413,0.756874159
05/06/2013,0.237150779,0.909626711,0.743452831
06/06/2013,0.240557788,0.904345079,0.738784426
07/06/2013,0.224730813,0.894133827,0.724851247
10/06/2013,0.222362449,0.891838709,0.71464946
11/06/2013,0.210501012,0.870519797,0.691263939
12/06/2013,0.209019359,0.861329899,0.683942707
13/06/2013,0.214988626,0.871966,0.703707848
14/06/2013,0.206908516,0.856641676,0.697598111
17/06/2013,0.196531992,0.85998694,0.69241989
18/06/2013,0.199763088,0.857066553,0.704760758
19/06/2013,0.187120176,0.835562938,0.691287711
20/06/2013,0.195049898,0.826707239,0.705433011
21/06/2013,0.181214045,0.801045616,0.692401855
24/06/2013,0.177424559,0.795584352,0.67637912
25/06/2013,0.190945979,0.807679753,0.690591309
26/06/2013,0.195654328,0.818424141,0.688467479
27/06/2013,0.196095863,0.836125844,0.689354978
28/06/2013,0.1893597,0.848793313,0.674402022
01/07/2013,0.183238584,0.854780562,0.681043094
02/07/2013,0.172697151,0.832717174,0.645302245
03/07/2013,0.177181115,0.827395866,0.64203121
04/07/2013,0.17898385,0.836871792,0.655988832
05/07/2013,0.181008865,0.840733463,0.643551401
08/07/2013,0.181711265,0.833005602,0.646351798
09/07/2013,0.18165001,0.832718181,0.646161032
10/07/2013,0.185446311,0.837964801,0.645078573
11/07/2013,0.190598295,0.851500287,0.662809963
12/07/2013,0.176851638,0.839367144,0.643231564
15/07/2013,0.189382311,0.846598154,0.679088366
16/07/2013,0.185744537,0.848532356,0.667085516
17/07/2013,0.189433038,0.852139148,0.682806677
18/07/2013,0.191752985,0.854958488,0.679195964
19/07/2013,0.198945143,0.850432471,0.675828974
22/07/2013,0.206956394,0.861655864,0.689254961
23/07/2013,0.207107576,0.867839976,0.688192204
24/07/2013,0.200757175,0.868030955,0.679305089
25/07/2013,0.208622846,0.870084708,0.687231654
26/07/2013,0.214813102,0.868979188,0.7096263
29/07/2013,0.215259524,0.868460911,0.721506464
30/07/2013,0.209537071,0.866491946,0.698767184
31/07/2013,0.201063925,0.866357993,0.692345193
01/08/2013,0.205304024,0.863573755,0.7013378
02/08/2013,0.199612416,0.852328085,0.690955254
05/08/2013,0.197997781,0.854775887,0.693202612
06/08/2013,0.195432281,0.846135566,0.674489594
07/08/2013,0.194767473,0.834379125,0.682993006
08/08/2013,0.206491729,0.838588519,0.707875997
09/08/2013,0.221298926,0.841597721,0.738235475
12/08/2013,0.225680726,0.836145969,0.738239677
13/08/2013,0.228163735,0.838287517,0.750644019
14/08/2013,0.239207607,0.832972365,0.765051405
15/08/2013,0.235922211,0.821905999,0.76267524
16/08/2013,0.242332792,0.828149799,0.78500515
19/08/2013,0.245395053,0.825628143,0.80870872
20/08/2013,0.234257269,0.822690811,0.780657506
21/08/2013,0.230779779,0.817100562,0.779427393
22/08/2013,0.232024982,0.81643132,0.787825267
23/08/2013,0.243408569,0.823065757,0.798427154
26/08/2013,0.234165081,0.823163748,0.786948471
27/08/2013,0.225637468,0.812424593,0.771795617
28/08/2013,0.229685004,0.808713859,0.781283598
29/08/2013,0.228323896,0.815025194,0.777148567
30/08/2013,0.228083439,0.821065116,0.788125931
02/09/2013,0.237543413,0.823564801,0.815882297
03/09/2013,0.238622061,0.819773249,0.81854995
04/09/2013,0.239614657,0.824185258,0.822221329
05/09/2013,0.242276844,0.837996439,0.82943454
06/09/2013,0.249090817,0.853190451,0.831013055
09/09/2013,0.2525333,0.861471346,0.837693083
10/09/2013,0.245083056,0.851760806,0.838169689
11/09/2013,0.242491722,0.851573972,0.832989772
12/09/2013,0.244232395,0.842293655,0.831264242
13/09/2013,0.249936733,0.848554906,0.833406688
16/09/2013,0.244333644,0.859340434,0.826793644
17/09/2013,0.244657656,0.857616166,0.825293968
18/09/2013,0.259702282,0.870035176,0.842246743
19/09/2013,0.254450893,0.869361736,0.825190758
20/09/2013,0.247251261,0.853506292,0.811658888
23/09/2013,0.246880602,0.857530471,0.815638354
24/09/2013,0.244348658,0.862727383,0.805669049
25/09/2013,0.246147023,0.862311181,0.808285199
26/09/2013,0.247518219,0.863220589,0.806204565
27/09/2013,0.248347963,0.867201991,0.804934408
30/09/2013,0.240244927,0.859482126,0.791010366
01/10/2013,0.244010973,0.856113799,0.800167402
02/10/2013,0.245926197,0.853776049,0.806734003
03/10/2013,0.240588184,0.848284814,0.791547695
04/10/2013,0.242081381,0.846879099,0.794585364
07/10/2013,0.236323414,0.846218334,0.790507146
08/10/2013,0.233690351,0.846085227,0.794816328
09/10/2013,0.236294809,0.846995945,0.797836195
10/10/2013,0.239871087,0.851004655,0.803876595
11/10/2013,0.240745348,0.854324748,0.813420324
14/10/2013,0.248137187,0.856858429,0.83307259
15/10/2013,0.24890861,0.850227995,0.82934998
16/10/2013,0.246951623,0.849520931,0.82623528
17/10/2013,0.243400203,0.848631862,0.818155922
18/10/2013,0.236006423,0.857485781,0.811523157
21/10/2013,0.240310308,0.859097691,0.811437789
22/10/2013,0.245827387,0.864437764,0.824723326
23/10/2013,0.238588303,0.856245429,0.811630136
24/10/2013,0.231381034,0.855084563,0.804625669
25/10/2013,0.227683564,0.850306704,0.795516999
28/10/2013,0.232318302,0.84697708,0.807009562
29/10/2013,0.227924297,0.840100052,0.798282505
30/10/2013,0.226263655,0.839005608,0.799308128
31/10/2013,0.22861004,0.846815645,0.802374475
01/11/2013,0.225138435,0.842956501,0.796208715
04/11/2013,0.224442223,0.850165965,0.790838751
05/11/2013,0.218526083,0.847114264,0.776679245
06/11/2013,0.21111284,0.843066426,0.752915819
